gammel_grk;siste
30160103;30160100
30160104;30160100
30160105;30160100
30160106;30160100
30160107;30160100
30160108;30160100
30160109;30160100
30160110;30160100
30160111;30160100
30160112;30160100
30160113;30160100
30160114;30160100
30160115;30160100
30160116;30160100
30160117;30160100
30160118;30160100
30160201;30160200
30160202;30160200
30160203;30160200
30160204;30160200
30160205;30160200
30160206;30160200
30160207;30160200
30160208;30160200
30160209;30160200
30160210;30160200
30160211;30160200
30160212;30160200
30160213;30160200
30160214;30160200
30160215;30160200
30160216;30160200
30160217;30160200
30169999;30169900
30170101;30170100
30170102;30170100
30170103;30170100
30170104;30170100
30170105;30170100
30170106;30170100
30170107;30170100
30170108;30170100
30170201;30170200
30170202;30170200
30170203;30170200
30170204;30170200
30170205;30170200
30170206;30170200
30170301;30170300
30170302;30170300
30170303;30170300
30170304;30170300
30170305;30170300
30179999;30179900
30180101;30180100
30180102;30180100
30180103;30180100
30180104;30180100
30180105;30180100
30180106;30180100
30180107;30180100
30180108;30180100
30180109;30180100
30180110;30180100
30180111;30180100
30180112;30180100
30180113;30180100
30180114;30180100
30180115;30180100
30189999;30189900
30190101;30190100
30190102;30190100
30190104;30190100
30190105;30190100
30190106;30190100
30190107;30190100
30190109;30190100
30190110;30190100
30190111;30190100
30190112;30190100
30190113;30190100
30190114;30190100
30190115;30190100
30190116;30190100
30190117;30190100
30190118;30190100
30190119;30190100
30190120;30190100
30190121;30190100
30190201;30190200
30190203;30190200
30190204;30190200
30190205;30190200
30190207;30190200
30190208;30190200
30190209;30190200
30190210;30190200
30190211;30190200
30190212;30190200
30190213;30190200
30190214;30190200
30190215;30190200
30190217;30190200
30190218;30190200
30190219;30190200
30190220;30190200
30190221;30190200
30190222;30190200
30190223;30190200
30190224;30190200
30190225;30190200
30199999;30199900
30200101;30200100
30200102;30200100
30200103;30200100
30200104;30200100
30200105;30200100
30200106;30200100
30200107;30200100
30200108;30200100
30200109;30200100
30200110;30200100
30200111;30200100
30200112;30200100
30200201;30200200
30200202;30200200
30200205;30200200
30200206;30200200
30200207;30200200
30200208;30200200
30200209;30200200
30200210;30200200
30200211;30200200
30200212;30200200
30200213;30200200
30200214;30200200
30200215;30200200
30200216;30200200
30200217;30200200
30200301;30200300
30200302;30200300
30200303;30200300
30200304;30200300
30200305;30200300
30200306;30200300
30200307;30200300
30200401;30200400
30200402;30200400
30200403;30200400
30200404;30200400
30200405;30200400
30200406;30200400
30200407;30200400
30200408;30200400
30200501;30200500
30200502;30200500
30200503;30200500
30200504;30200500
30200505;30200500
30200506;30200500
30200507;30200500
30200508;30200500
30200509;30200500
30200510;30200500
30200511;30200500
30200603;30200600
30200604;30200600
30200605;30200600
30200606;30200600
30200609;30200600
30200610;30200600
30200611;30200600
30200612;30200600
30200701;30200700
30200702;30200700
30200703;30200700
30200704;30200700
30200705;30200700
30200706;30200700
30200707;30200700
30200708;30200700
30200709;30200700
30200710;30200700
30200711;30200700
30200712;30200700
30200713;30200700
30200714;30200700
30200715;30200700
30200801;30200800
30200802;30200800
30200803;30200800
30200804;30200800
30200806;30200800
30200807;30200800
30200808;30200800
30200809;30200800
30200810;30200800
30200901;30200900
30200902;30200900
30200903;30200900
30200904;30200900
30200905;30200900
30200906;30200900
30200907;30200900
30200908;30200900
30200909;30200900
30201001;30201000
30201002;30201000
30201003;30201000
30201005;30201000
30201006;30201000
30201007;30201000
30201101;30201100
30209999;30209900
30210101;30210100
30210102;30210100
30210103;30210100
30210104;30210100
30210105;30210100
30210106;30210100
30210107;30210100
30210108;30210100
30210109;30210100
30210110;30210100
30210201;30210200
30210202;30210200
30210203;30210200
30210204;30210200
30210205;30210200
30210206;30210200
30210207;30210200
30210208;30210200
30210209;30210200
30210210;30210200
30210211;30210200
30210212;30210200
30210213;30210200
30210214;30210200
30210215;30210200
30210216;30210200
30210217;30210200
30210218;30210200
30210219;30210200
30210220;30210200
30210221;30210200
30210222;30210200
30210223;30210200
30210224;30210200
30210225;30210200
30210227;30210200
30210228;30210200
30210229;30210200
30210230;30210200
30210231;30210200
30210232;30210200
30210301;30210300
30210302;30210300
30210303;30210300
30219999;30219900
30220101;30220100
30220102;30220100
30220103;30220100
30220104;30220100
30220105;30220100
30220106;30220100
30220201;30220200
30220202;30220200
30220203;30220200
30220204;30220200
30220205;30220200
30220206;30220200
30220207;30220200
30220208;30220200
30220209;30220200
30220301;30220300
30220302;30220300
30220303;30220300
30220304;30220300
30220305;30220300
30220306;30220300
30220307;30220300
30220308;30220300
30220309;30220300
30229999;30229900
30230101;30230100
30230102;30230100
30230103;30230100
30230104;30230100
30230105;30230100
30230201;30230200
30230202;30230200
30230203;30230200
30230204;30230200
30230205;30230200
30230206;30230200
30230207;30230200
30230208;30230200
30230209;30230200
30230210;30230200
30230211;30230200
30230212;30230200
30230301;30230300
30230302;30230300
30230303;30230300
30230304;30230300
30230401;30230400
30230402;30230400
30230403;30230400
30230404;30230400
30230405;30230400
30230501;30230500
30230502;30230500
30230503;30230500
30230504;30230500
30230505;30230500
30230506;30230500
30230507;30230500
30230508;30230500
30230601;30230600
30230602;30230600
30230603;30230600
30230604;30230600
30230605;30230600
30239999;30239900
30240101;30240100
30240102;30240100
30240103;30240100
30240104;30240100
30240105;30240100
30240106;30240100
30240107;30240100
30240108;30240100
30240109;30240100
30240110;30240100
30240111;30240100
30240112;30240100
30240113;30240100
30240114;30240100
30240115;30240100
30240116;30240100
30240117;30240100
30240118;30240100
30240119;30240100
30240120;30240100
30240121;30240100
30240122;30240100
30240201;30240200
30240202;30240200
30240203;30240200
30240204;30240200
30240205;30240200
30240206;30240200
30240207;30240200
30240208;30240200
30240209;30240200
30240210;30240200
30240211;30240200
30240212;30240200
30240213;30240200
30240215;30240200
30240217;30240200
30240218;30240200
30240219;30240200
30240220;30240200
30240221;30240200
30240301;30240300
30240302;30240300
30240303;30240300
30240304;30240300
30240305;30240300
30240306;30240300
30240307;30240300
30240308;30240300
30240309;30240300
30240310;30240300
30240311;30240300
30240312;30240300
30240313;30240300
30240316;30240300
30240317;30240300
30240318;30240300
30240319;30240300
30240320;30240300
30240401;30240400
30240404;30240400
30240405;30240400
30240407;30240400
30240408;30240400
30240409;30240400
30240411;30240400
30240414;30240400
30240415;30240400
30240417;30240400
30240418;30240400
30240419;30240400
30240420;30240400
30240421;30240400
30240422;30240400
30240423;30240400
30240424;30240400
30240425;30240400
30240426;30240400
30240427;30240400
30240428;30240400
30240429;30240400
30240430;30240400
30240431;30240400
30240432;30240400
30240501;30240500
30240502;30240500
30240505;30240500
30240506;30240500
30240507;30240500
30240509;30240500
30240512;30240500
30240513;30240500
30240514;30240500
30240515;30240500
30240516;30240500
30240517;30240500
30240518;30240500
30240520;30240500
30240522;30240500
30240523;30240500
30240524;30240500
30240525;30240500
30240526;30240500
30240527;30240500
30240528;30240500
30240529;30240500
30240530;30240500
30240531;30240500
30240532;30240500
30240533;30240500
30240534;30240500
30240535;30240500
30240601;30240600
30240602;30240600
30240603;30240600
30240604;30240600
30240605;30240600
30240606;30240600
30240608;30240600
30240609;30240600
30240610;30240600
30240611;30240600
30240612;30240600
30240613;30240600
30240614;30240600
30240615;30240600
30240617;30240600
30240618;30240600
30240619;30240600
30240620;30240600
30240701;30240700
30240702;30240700
30240703;30240700
30240704;30240700
30240705;30240700
30240706;30240700
30240707;30240700
30240708;30240700
30240709;30240700
30240710;30240700
30240711;30240700
30240712;30240700
30240713;30240700
30240714;30240700
30240715;30240700
30240801;30240800
30240802;30240800
30240803;30240800
30240804;30240800
30240805;30240800
30240806;30240800
30240807;30240800
30240808;30240800
30240809;30240800
30240810;30240800
30240812;30240800
30240813;30240800
30240814;30240800
30240815;30240800
30240816;30240800
30240817;30240800
30240818;30240800
30240819;30240800
30240820;30240800
30240821;30240800
30240822;30240800
30240823;30240800
30240824;30240800
30240825;30240800
30240826;30240800
30240827;30240800
30240828;30240800
30240829;30240800
30240830;30240800
30240831;30240800
30240901;30240900
30240902;30240900
30240903;30240900
30240904;30240900
30240905;30240900
30240906;30240900
30240907;30240900
30240908;30240900
30240913;30240900
30240917;30240900
30240918;30240900
30240919;30240900
30240920;30240900
30240921;30240900
30240922;30240900
30240923;30240900
30240924;30240900
30240925;30240900
30240926;30240900
30240927;30240900
30240928;30240900
30240929;30240900
30240930;30240900
30240931;30240900
30240932;30240900
30240933;30240900
30240934;30240900
30240935;30240900
30241004;30241000
30241005;30241000
30241006;30241000
30241007;30241000
30241008;30241000
30241009;30241000
30241010;30241000
30241011;30241000
30241014;30241000
30241015;30241000
30241016;30241000
30241017;30241000
30241018;30241000
30241019;30241000
30241020;30241000
30241021;30241000
30241022;30241000
30241023;30241000
30241024;30241000
30241025;30241000
30241026;30241000
30241101;30241100
30241102;30241100
30241103;30241100
30241104;30241100
30241105;30241100
30241106;30241100
30241107;30241100
30241108;30241100
30241110;30241100
30241112;30241100
30241113;30241100
30241114;30241100
30241115;30241100
30241116;30241100
30241117;30241100
30241119;30241100
30241120;30241100
30241121;30241100
30241122;30241100
30241123;30241100
30241124;30241100
30241125;30241100
30241126;30241100
30241127;30241100
30241128;30241100
30241129;30241100
30241201;30241200
30241202;30241200
30241203;30241200
30241204;30241200
30241205;30241200
30241206;30241200
30241207;30241200
30241208;30241200
30241209;30241200
30241210;30241200
30241211;30241200
30241212;30241200
30241213;30241200
30241214;30241200
30241215;30241200
30241216;30241200
30241217;30241200
30241218;30241200
30241219;30241200
30241301;30241300
30241302;30241300
30241304;30241300
30241305;30241300
30241306;30241300
30241401;30241400
30241403;30241400
30241404;30241400
30241405;30241400
30241406;30241400
30241407;30241400
30241408;30241400
30241409;30241400
30241410;30241400
30241411;30241400
30241412;30241400
30241413;30241400
30241414;30241400
30241415;30241400
30241416;30241400
30241417;30241400
30241418;30241400
30241419;30241400
30241420;30241400
30241421;30241400
30241422;30241400
30241501;30241500
30241502;30241500
30241503;30241500
30241504;30241500
30241505;30241500
30241506;30241500
30241507;30241500
30241508;30241500
30241509;30241500
30241510;30241500
30241511;30241500
30241512;30241500
30241513;30241500
30241514;30241500
30241515;30241500
30241516;30241500
30241602;30241600
30241603;30241600
30241604;30241600
30241605;30241600
30241606;30241600
30241607;30241600
30241608;30241600
30241609;30241600
30241610;30241600
30241611;30241600
30241612;30241600
30241613;30241600
30241614;30241600
30241615;30241600
30241616;30241600
30241617;30241600
30241618;30241600
30241619;30241600
30241620;30241600
30241701;30241700
30241702;30241700
30241703;30241700
30241704;30241700
30241705;30241700
30241706;30241700
30241708;30241700
30241709;30241700
30241710;30241700
30241711;30241700
30241712;30241700
30241713;30241700
30241714;30241700
30241715;30241700
30241716;30241700
30241801;30241800
30241802;30241800
30241803;30241800
30241804;30241800
30241805;30241800
30241806;30241800
30241807;30241800
30241808;30241800
30241809;30241800
30241810;30241800
30241811;30241800
30241812;30241800
30241813;30241800
30241814;30241800
30241815;30241800
30241816;30241800
30241817;30241800
30241818;30241800
30241819;30241800
30241820;30241800
30241821;30241800
30241822;30241800
30241901;30241900
30241902;30241900
30241903;30241900
30241904;30241900
30241906;30241900
30241907;30241900
30241908;30241900
30241909;30241900
30241910;30241900
30241911;30241900
30241912;30241900
30241913;30241900
30241915;30241900
30241916;30241900
30241917;30241900
30241918;30241900
30241919;30241900
30241920;30241900
30241921;30241900
30241922;30241900
30241923;30241900
30241924;30241900
30241925;30241900
30241926;30241900
30241927;30241900
30241928;30241900
30241929;30241900
30241930;30241900
30241932;30241900
30241933;30241900
30241934;30241900
30241935;30241900
30242001;30242000
30242002;30242000
30242003;30242000
30242004;30242000
30242005;30242000
30242007;30242000
30242008;30242000
30242009;30242000
30242010;30242000
30242011;30242000
30242012;30242000
30242013;30242000
30242014;30242000
30242015;30242000
30242016;30242000
30242017;30242000
30242019;30242000
30242020;30242000
30242021;30242000
30242101;30242100
30242106;30242100
30242107;30242100
30242108;30242100
30242109;30242100
30242110;30242100
30242111;30242100
30242112;30242100
30242113;30242100
30242114;30242100
